task_id,learner_id,VanA,C_Harrell,C_Uno,C_Gonen,IGS,ILL,RMSE,MAE
tumor,surv.kaplan.ml_gbm_mboost_coxph.tuned.compose_distr.compose_crank,1.05041861,0.630313742,0.616232133,0.592397201,0.209738752,0.145044705,1023.806872,911.182342
tumor,surv.kaplan.ml_gbm_mboost_cindex.tuned.compose_distr.compose_crank,1.014091834,0.623410332,0.60240643,0.4875045,0.205413919,0.030276041,1257.891239,1146.1178
tumor,surv.kaplan.ml_gbm_mboost_gehan.tuned.compose_distr.compose_crank,3243.861484,0.635536599,0.611526084,0.666305804,0.493800667,0.268732361,3149.269567,3080.416302
tumor,surv.kaplan.encode.nop.ml_gbm_coxboost.compose_distr.compose_crank,0.959400058,0.633203971,0.622269356,0.621049905,0.201533237,0.035075472,1229.200739,1081.338545
tumor,surv.kaplan.scale.encode.nop.ml_svm_van.tuned.compose_distr.compose_crank,Inf,0.634233308,0.61138581,0.999543273,0.427613257,1.193956182,1061.762328,770.299513
tumor,surv.kaplan.scale.encode.nop.ml_ann_coxtime.tuned.compose_distr.compose_crank,1.001899314,0.602134347,0.591555929,0.990733933,0.199971894,0.032272976,1262.820867,1136.783681
tumor,surv.kaplan.scale.encode.nop.ml_ann_deephit.tuned.compose_distr.compose_crank,0.908375827,0.611762595,0.599363828,0.873445785,0.205292712,0.031160277,1424.813986,1306.878599
tumor,surv.kaplan.scale.encode.nop.ml_ann_deepsurv.tuned.compose_distr.compose_crank,1.006920663,0.596327817,0.572076893,0.998075044,0.204006297,0.03251808,1243.475846,1119.156726
tumor,surv.kaplan.scale.encode.nop.ml_ann_loghaz.tuned.compose_distr.compose_crank,0.40164571,0.619315445,0.597574699,0.97326988,0.292462249,0.085016053,828.3739937,711.952208
tumor,surv.kaplan.scale.encode.nop.ml_ann_pchaz.tuned.compose_distr.compose_crank,0.788824187,0.598346162,0.585880733,0.954897285,0.221914884,0.042435575,1012.144414,913.265953
tumor,surv.kaplan.scale.encode.nop.ml_ann_dnn.tuned.compose_distr.compose_crank,0.808493275,0.616553307,0.587170982,0.998318243,0.223093274,0.034249084,1742.803813,1621.052471
udca1,surv.kaplan.class_nonpar_kaplan.compose_distr.compose_crank,1.085983205,0.5,0.5,0.25,0.189833827,0.077149212,682.62191,623.419115
udca1,surv.kaplan.class_nonpar_nelson.compose_distr.compose_crank,1.092972449,0.5,0.5,0.25,0.189835023,0.077165903,684.9562438,625.5850338
udca1,surv.kaplan.class_nonpar_akritas.compose_distr.compose_crank,1.063808611,0.530595982,0.528545725,0.920623541,0.189044086,0.076826354,675.1192813,612.6659456
udca1,surv.kaplan.class_semipar_coxph.compose_distr.compose_crank,1.072258519,0.669326067,0.651892591,0.679808652,0.169569418,0.084385743,633.3733826,544.2616822
udca1,surv.kaplan.encode.nop.class_semipar_cvglmnet.tuned.compose_distr.compose_crank,0.996385819,0.539640069,0.539144361,0.367182231,0.188928204,0.075195061,636.9704684,576.9212186
udca1,surv.kaplan.class_semipar_penalized.tuned.compose_distr.compose_crank,1.07477024,0.672929227,0.652635217,0.996249974,0.16929307,0.070813412,630.8662696,547.8403126
udca1,surv.kaplan.class_par_param.tuned.compose_distr.compose_crank,1.072932075,0.66939683,0.652376914,0.614899564,0.168934937,0.081616764,1313.736379,1109.550818
udca1,surv.kaplan.class_par_flex.tuned.compose_distr.compose_crank,1.066704427,0.668110371,0.649162638,0.681962752,0.169487134,0.080328842,6666.670133,4288.337408
udca1,surv.kaplan.ml_ranfor_rfsrc_brier.tuned.compose_distr.compose_crank,1.433959369,0.656550014,0.637624907,0.99326539,0.22654021,1.581807979,491.7711041,433.9170873
udca1,surv.kaplan.ml_ranfor_rfsrc_logrank.tuned.compose_distr.compose_crank,1.454561724,0.672969353,0.658492792,0.994567525,0.225000392,1.582138731,483.1453199,428.0957657
udca1,surv.kaplan.ml_ranfor_ranger_c.tuned.compose_distr.compose_crank,1.024260283,0.66807878,0.641971552,0.9959198,0.174368987,0.082191556,631.0025685,550.6004357
udca1,surv.kaplan.ml_ranfor_rscif.tuned.compose_distr.compose_crank,1.574635388,0.662081754,0.632703316,0.994962394,0.255253844,2.048193913,638.0897992,546.4273793
udca1,surv.kaplan.ml_ranfor_rrt.tuned.compose_distr.compose_crank,0.241241671,0.639675379,0.631978357,0.636525953,0.261054477,0.516609554,423.4975124,371.8180936
udca1,surv.kaplan.ml_gbm_mboost_coxph.tuned.compose_distr.compose_crank,1.509508441,0.669997227,0.653578055,0.598167574,0.225721385,1.581406838,483.2503368,426.5772464
udca1,surv.kaplan.ml_gbm_mboost_cindex.tuned.compose_distr.compose_crank,1.094034686,0.658493114,0.637631583,0.512748885,0.184667366,0.075237232,669.0493297,607.5832803
udca1,surv.kaplan.ml_gbm_mboost_gehan.tuned.compose_distr.compose_crank,2064.271562,0.664284348,0.644564426,0.563454854,0.314578444,0.559508209,1193.268515,1147.113727
udca1,surv.kaplan.encode.nop.ml_gbm_coxboost.compose_distr.compose_crank,1.075205946,0.674221194,0.656803882,0.647420681,0.167931737,0.078423766,619.2831411,538.1021012
udca1,surv.kaplan.scale.encode.nop.ml_svm_van.tuned.compose_distr.compose_crank,Inf,0.66819948,0.651492262,0.999252796,0.30471285,2.26783908,935.4311219,859.9718567
udca1,surv.kaplan.scale.encode.nop.ml_ann_coxtime.tuned.compose_distr.compose_crank,1.089244839,0.620856977,0.628953362,0.989671052,0.189371283,0.196477406,676.2179802,606.5600263
udca1,surv.kaplan.scale.encode.nop.ml_ann_deephit.tuned.compose_distr.compose_crank,0.457930685,0.62298792,0.62144708,0.915233123,0.239189421,0.121498961,474.6662528,423.0054005
udca1,surv.kaplan.scale.encode.nop.ml_ann_deepsurv.tuned.compose_distr.compose_crank,1.087596279,0.627364218,0.627033699,0.994186056,0.176437025,0.066824747,647.7457514,584.7499753
udca1,surv.kaplan.scale.encode.nop.ml_ann_loghaz.tuned.compose_distr.compose_crank,0.661525821,0.515646422,0.518065834,0.926694334,0.20761979,0.200561468,612.3106455,564.0951288
udca1,surv.kaplan.scale.encode.nop.ml_ann_pchaz.tuned.compose_distr.compose_crank,0.62875424,0.645315021,0.638503915,0.881612897,0.244438715,0.237180896,437.0230056,377.6770695
udca1,surv.kaplan.scale.encode.nop.ml_ann_dnn.tuned.compose_distr.compose_crank,6.104869058,0.513492769,0.508676183,0.855302823,0.281621444,0.188453761,819.9551684,765.3635663
veteran,surv.kaplan.class_nonpar_kaplan.compose_distr.compose_crank,1.070563925,0.5,0.5,0.25,0.106380149,0.041674853,157.2246375,109.520735
veteran,surv.kaplan.class_nonpar_nelson.compose_distr.compose_crank,1.01515124,0.5,0.5,0.25,0.106424245,0.035547443,157.9090142,112.0025554
veteran,surv.kaplan.class_nonpar_akritas.compose_distr.compose_crank,1.070563925,0.5,0.5,0.25,0.106380149,0.041674853,157.2246375,109.520735
veteran,surv.kaplan.class_semipar_coxph.compose_distr.compose_crank,0.859742398,0.710428432,0.702526256,0.716467053,0.090833035,0.055446592,148.5308804,94.34544848
veteran,surv.kaplan.encode.nop.class_semipar_cvglmnet.tuned.compose_distr.compose_crank,1.86764222,0.724333331,0.714879364,0.541328236,0.115405287,0.044265029,186.8510724,161.9624896
veteran,surv.kaplan.class_semipar_penalized.tuned.compose_distr.compose_crank,0.904993021,0.709781989,0.701585427,0.992663354,0.090933269,0.05132916,147.9218688,93.70138329
veteran,surv.kaplan.class_par_param.tuned.compose_distr.compose_crank,1.116525897,0.710065275,0.702338338,0.775300741,0.144590564,0.125703771,182.101266,111.4760467
veteran,surv.kaplan.class_par_flex.tuned.compose_distr.compose_crank,0.963062356,0.653119087,0.648085833,0.60456188,0.094226984,0.058318351,149.5152452,100.3588129
veteran,surv.kaplan.ml_ranfor_rfsrc_brier.tuned.compose_distr.compose_crank,1.209897076,0.645693734,0.642379984,0.989294544,0.104463261,0.038281759,164.4050036,136.0808582
veteran,surv.kaplan.ml_ranfor_rfsrc_logrank.tuned.compose_distr.compose_crank,1.037435221,0.730993688,0.725769684,0.980228812,0.086393426,0.04191656,141.0494453,98.25401247
veteran,surv.kaplan.ml_ranfor_ranger_c.tuned.compose_distr.compose_crank,1.091934208,0.695724502,0.689881936,0.991751194,0.093621809,0.046106973,159.759587,133.1875961
veteran,surv.kaplan.ml_ranfor_rscif.tuned.compose_distr.compose_crank,1.996268521,0.715472281,0.709425658,0.991705671,0.094972239,0.418119408,139.0596114,87.84039671
veteran,surv.kaplan.ml_ranfor_rrt.tuned.compose_distr.compose_crank,0.281145963,0.693348691,0.688611507,0.67849046,0.130953511,0.368495721,169.1046786,94.01860277
veteran,surv.kaplan.ml_gbm_mboost_coxph.tuned.compose_distr.compose_crank,0.999445492,0.720651031,0.712164581,0.630695328,0.091941726,0.034600488,141.7161907,90.32934259
veteran,surv.kaplan.ml_gbm_mboost_cindex.tuned.compose_distr.compose_crank,1.106522418,0.724371523,0.71524474,0.51300139,0.102166139,0.039322998,151.1368078,103.4424774
veteran,surv.kaplan.ml_gbm_mboost_gehan.tuned.compose_distr.compose_crank,1195.236454,0.736331105,0.727049276,0.659787297,0.628900143,0.357892198,886.0445361,871.5064733
veteran,surv.kaplan.encode.nop.ml_gbm_coxboost.compose_distr.compose_crank,0.928708977,0.720735535,0.712195367,0.667218417,0.08826189,0.043955864,137.1632698,87.69850964
veteran,surv.kaplan.scale.encode.nop.ml_svm_van.tuned.compose_distr.compose_crank,7.06477E+11,0.72059451,0.712470263,0.999240652,0.420583073,1.626629434,690.5326374,563.4870487
veteran,surv.kaplan.scale.encode.nop.ml_ann_coxtime.tuned.compose_distr.compose_crank,1.146087573,0.683456615,0.669772327,0.990441799,0.091905035,0.115342767,150.8148947,104.692944
veteran,surv.kaplan.scale.encode.nop.ml_ann_deephit.tuned.compose_distr.compose_crank,2.568161072,0.663486242,0.653251767,0.842606664,0.226592615,0.048058822,412.493168,397.1464899
veteran,surv.kaplan.scale.encode.nop.ml_ann_deepsurv.tuned.compose_distr.compose_crank,1.044202476,0.57799238,0.591513753,0.990952492,0.095803299,0.045497438,161.0389097,110.5592435
veteran,surv.kaplan.scale.encode.nop.ml_ann_loghaz.tuned.compose_distr.compose_crank,0.576944014,0.570731468,0.564485885,0.889624059,0.113478234,0.067030889,167.5600265,129.9755871
veteran,surv.kaplan.scale.encode.nop.ml_ann_pchaz.tuned.compose_distr.compose_crank,0.973254402,0.703585252,0.679677352,0.957417205,0.09200204,0.034879242,151.9048645,101.2267504
veteran,surv.kaplan.scale.encode.nop.ml_ann_dnn.tuned.compose_distr.compose_crank,97.70447635,0.569333091,0.588556021,0.898994371,0.354264224,0.149898211,459.8010413,426.4742628
wbc1,surv.kaplan.class_nonpar_kaplan.compose_distr.compose_crank,1.026760444,0.5,0.5,0.25,0.194534268,0.051960789,2.453945158,2.11515978
wbc1,surv.kaplan.class_nonpar_nelson.compose_distr.compose_crank,1.036693508,0.5,0.5,0.25,0.194670744,0.051850577,2.464819531,2.124670474
wbc1,surv.kaplan.class_nonpar_akritas.compose_distr.compose_crank,1.047180989,0.581981516,0.61480124,0.545962012,0.189473539,0.050663689,2.443856062,2.102294845
wbc1,surv.kaplan.class_semipar_coxph.compose_distr.compose_crank,1.034836055,0.592370737,0.602183318,0.601829362,0.186625274,0.0581407,2.427798629,2.057054315
wbc1,surv.kaplan.encode.nop.class_semipar_cvglmnet.tuned.compose_distr.compose_crank,1.026760444,0.5,0.5,0.25,0.194534268,0.051960789,2.453945158,2.11515978
wbc1,surv.kaplan.class_semipar_penalized.tuned.compose_distr.compose_crank,0.995731049,0.596132112,0.60811429,0.66634388,0.186244558,0.057420694,2.405165197,2.046782113
wbc1,surv.kaplan.class_par_param.tuned.compose_distr.compose_crank,1.045571438,0.591815639,0.601663959,0.561891735,0.186429511,0.058478194,3.854920125,3.483297052
wbc1,surv.kaplan.class_par_flex.tuned.compose_distr.compose_crank,1.03044034,0.593080497,0.603185093,0.603026557,0.18742532,0.059457767,3.327686488,2.841006262
wbc1,surv.kaplan.ml_ranfor_rfsrc_brier.tuned.compose_distr.compose_crank,1.03083903,0.554524523,0.576684654,0.635090446,0.195455311,0.061043118,2.42870997,2.089350125
wbc1,surv.kaplan.ml_ranfor_rfsrc_logrank.tuned.compose_distr.compose_crank,1.031597286,0.539087439,0.548804903,0.659910798,0.195970942,0.062828628,2.435712935,2.075233786
wbc1,surv.kaplan.ml_ranfor_ranger_c.tuned.compose_distr.compose_crank,1.021175411,0.529234844,0.550287205,0.674882209,0.202143894,0.065963955,2.529304099,2.153058289
wbc1,surv.kaplan.ml_ranfor_rscif.tuned.compose_distr.compose_crank,2.364119488,0.52337153,0.543743038,0.693587983,0.261347722,1.577163293,2.555261704,2.179895306
wbc1,surv.kaplan.ml_ranfor_rrt.tuned.compose_distr.compose_crank,0.330014144,0.542942715,0.540600407,0.525711596,0.281061953,0.183578017,1.837978505,1.446573796
wbc1,surv.kaplan.ml_gbm_mboost_coxph.tuned.compose_distr.compose_crank,1.031043511,0.590406585,0.600318563,0.598327243,0.186031622,0.058049587,2.409958396,2.042468359
wbc1,surv.kaplan.ml_gbm_mboost_cindex.tuned.compose_distr.compose_crank,1.040808185,0.585146534,0.595674765,0.555286062,0.187616804,0.052101785,2.396131272,2.057223851
wbc1,surv.kaplan.ml_gbm_mboost_gehan.tuned.compose_distr.compose_crank,8.449029746,0.581118083,0.592913401,0.55212543,0.341276103,0.163578547,4.54770598,4.218566314
wbc1,surv.kaplan.encode.nop.ml_gbm_coxboost.compose_distr.compose_crank,1.033431292,0.583040106,0.592814314,0.590868056,0.187293699,0.057062995,2.422569955,2.054975187
wbc1,surv.kaplan.scale.encode.nop.ml_svm_van.tuned.compose_distr.compose_crank,Inf,0.592789638,0.604336643,0.999792278,0.439580616,2.248149949,3.808918829,3.31484341
wbc1,surv.kaplan.scale.encode.nop.ml_ann_coxtime.tuned.compose_distr.compose_crank,1.126505276,0.536107814,0.455104017,0.555270946,0.205285858,0.060791892,2.458486758,2.143891228
wbc1,surv.kaplan.scale.encode.nop.ml_ann_deephit.tuned.compose_distr.compose_crank,0.614333154,0.520972472,0.643820578,0.533443558,0.225765457,0.096794598,2.072630418,1.774120519
wbc1,surv.kaplan.scale.encode.nop.ml_ann_deepsurv.tuned.compose_distr.compose_crank,1.134373262,0.565374851,0.550906211,0.638486695,0.205492629,0.063172142,2.497800241,2.157628344
wbc1,surv.kaplan.scale.encode.nop.ml_ann_loghaz.tuned.compose_distr.compose_crank,0.514732726,0.55091778,0.626130235,0.524272871,0.274274213,0.136853058,1.985918834,1.663517375
wbc1,surv.kaplan.scale.encode.nop.ml_ann_pchaz.tuned.compose_distr.compose_crank,0.500442793,0.473927337,0.516754466,0.532132399,0.26043641,0.137006078,1.819684593,1.545708837
wbc1,surv.kaplan.scale.encode.nop.ml_ann_dnn.tuned.compose_distr.compose_crank,1.320431669,0.60996139,0.596227086,0.539580464,0.226408731,0.056335568,3.137542802,2.79552583
whas,surv.kaplan.class_nonpar_kaplan.compose_distr.compose_crank,1.003247772,0.5,0.5,0.25,0.234834476,0.056458262,2415.860059,2259.532382
whas,surv.kaplan.class_nonpar_nelson.compose_distr.compose_crank,1.008131458,0.5,0.5,0.25,0.23485584,0.056447097,2423.998641,2267.280722
whas,surv.kaplan.class_nonpar_akritas.compose_distr.compose_crank,1.003247772,0.5,0.5,0.25,0.234834476,0.056458262,2415.863116,2259.535301
whas,surv.kaplan.class_semipar_coxph.compose_distr.compose_crank,0.977363077,0.742570662,0.718310273,0.718309176,0.19878789,0.066283937,2169.004204,1738.902096
whas,surv.kaplan.encode.nop.class_semipar_cvglmnet.tuned.compose_distr.compose_crank,0.385061624,0.742901886,0.720335805,0.600682902,0.301445521,0.101368398,992.2507622,756.4895314
whas,surv.kaplan.class_semipar_penalized.tuned.compose_distr.compose_crank,1.012387844,0.744556749,0.719438779,0.999765289,0.193539776,0.063394243,2100.467899,1695.357757
whas,surv.kaplan.class_par_param.tuned.compose_distr.compose_crank,0.985145778,0.741417837,0.715162766,0.8272856,0.197821865,0.045661583,9312.766076,4883.51258
whas,surv.kaplan.class_par_flex.tuned.compose_distr.compose_crank,0.990500823,0.739244461,0.715329969,0.720224404,0.199686084,0.046883541,6625.824968,4097.221373
whas,surv.kaplan.ml_ranfor_rfsrc_brier.tuned.compose_distr.compose_crank,1.22539682,0.757189763,0.736538887,0.999124539,0.223993846,0.552768458,1653.136436,1496.902229
whas,surv.kaplan.ml_ranfor_rfsrc_logrank.tuned.compose_distr.compose_crank,1.194824808,0.757716835,0.734356678,0.999463046,0.221154381,0.553460261,1640.492398,1455.503352
whas,surv.kaplan.ml_ranfor_ranger_c.tuned.compose_distr.compose_crank,1.007785066,0.757328367,0.734321463,0.999528968,0.192684099,0.057052814,2082.201685,1871.388848
whas,surv.kaplan.ml_ranfor_rscif.tuned.compose_distr.compose_crank,1.083369973,0.753816926,0.729708314,0.999533439,0.197771841,0.119456217,2114.609308,1937.787167
whas,surv.kaplan.ml_ranfor_rrt.tuned.compose_distr.compose_crank,0.244826018,0.706194746,0.691031599,0.635330892,0.284228266,0.252111197,1168.614726,842.5336646
whas,surv.kaplan.ml_gbm_mboost_coxph.tuned.compose_distr.compose_crank,1.164291963,0.750430834,0.728552449,0.687147057,0.221239414,0.552983051,1664.921412,1344.822796
whas,surv.kaplan.ml_gbm_mboost_cindex.tuned.compose_distr.compose_crank,1.044586687,0.743179417,0.720512927,0.528100216,0.214588504,0.053958507,2257.226428,2110.481972
whas,surv.kaplan.ml_gbm_mboost_gehan.tuned.compose_distr.compose_crank,1664.708035,0.752126086,0.730399752,0.756533098,0.494709536,0.35179753,5158.60495,5048.687432
whas,surv.kaplan.encode.nop.ml_gbm_coxboost.compose_distr.compose_crank,0.989939354,0.744030249,0.718944967,0.699778855,0.192041634,0.061977731,2108.038284,1713.621965
whas,surv.kaplan.scale.encode.nop.ml_svm_van.tuned.compose_distr.compose_crank,Inf,0.742336822,0.719247079,0.999857354,0.321640495,1.273131867,1814.134631,1045.88718
whas,surv.kaplan.scale.encode.nop.ml_ann_coxtime.tuned.compose_distr.compose_crank,1.024749118,0.739169848,0.713312531,0.999627113,0.200844551,0.07434426,2105.961561,1803.019259
whas,surv.kaplan.scale.encode.nop.ml_ann_deephit.tuned.compose_distr.compose_crank,0.861083296,0.715212536,0.687655127,0.990657902,0.246441343,0.085849945,2564.981332,2401.201484
whas,surv.kaplan.scale.encode.nop.ml_ann_deepsurv.tuned.compose_distr.compose_crank,1.002217194,0.589389569,0.569009626,0.999320054,0.225868962,0.072786014,2291.300559,2113.985021
whas,surv.kaplan.scale.encode.nop.ml_ann_loghaz.tuned.compose_distr.compose_crank,0.652303639,0.696672809,0.677845454,0.998910069,0.216123027,0.077154899,2470.162625,2201.735639
whas,surv.kaplan.scale.encode.nop.ml_ann_pchaz.tuned.compose_distr.compose_crank,0.77998088,0.668832034,0.652867383,0.912063241,0.234264614,0.102304103,1696.076858,1459.274375
whas,surv.kaplan.scale.encode.nop.ml_ann_dnn.tuned.compose_distr.compose_crank,0.624719704,0.745205379,0.72158252,0.999493849,0.209411507,0.081808963,2388.772075,2163.00292
