Data,Model,VanA,C_Harrell,C_Uno,C_Gonen,IGS,ILL,RMSE,MAE
Sim33,surv.kaplan.class_nonpar_kaplan.compose_distr.compose_crank,1.022257095,0.5,0.5,0.25,0.037285433,0.016764277,0.783452768,0.50822247
Sim33,surv.kaplan.class_nonpar_nelson.compose_distr.compose_crank,1.014377392,0.5,0.5,0.25,0.037241609,0.016754435,0.78628782,0.515633717
Sim33,surv.kaplan.class_nonpar_akritas.compose_distr.compose_crank,1.022257095,0.5,0.5,0.25,0.037285433,0.016764277,0.783452774,0.508222485
Sim33,surv.kaplan.class_semipar_coxph.compose_distr.compose_crank,0.955302119,0.667719841,0.613644958,0.625585556,0.036279031,0.015930255,0.75521049,0.493443963
Sim33,surv.kaplan.encode.nop.class_semipar_cvglmnet.tuned.compose_distr.compose_crank,1.13530648,0.678130567,0.62333858,0.498166472,0.037070591,0.017233772,0.795261781,0.545276579
Sim33,surv.kaplan.class_semipar_penalized.tuned.compose_distr.compose_crank,1.004624525,0.682565689,0.634249508,0.566289544,0.035421016,0.01553002,0.750615557,0.483868795
Sim33,surv.kaplan.class_par_param.tuned.compose_distr.compose_crank,0.714875499,0.707969487,0.606316745,0.509110034,0.037459075,0.015592067,3.909639505,3.834200807
Sim33,surv.kaplan.class_par_flex.tuned.compose_distr.compose_crank,0.953727975,0.669672489,0.611831725,0.627726018,0.036569451,0.015991758,0.788659317,0.527063589
Sim33,surv.kaplan.ml_ranfor_rfsrc_brier.tuned.compose_distr.compose_crank,1.118995099,0.60229212,0.540211678,0.534331322,0.045395137,0.015068968,1.060966156,0.926587131
Sim33,surv.kaplan.ml_ranfor_rfsrc_logrank.tuned.compose_distr.compose_crank,1.085799219,0.610249817,0.578251004,0.539595902,0.040807539,0.015410249,0.948689915,0.792015949
Sim33,surv.kaplan.ml_ranfor_ranger_c.tuned.compose_distr.compose_crank,1.683035157,0.648890257,0.598178387,0.524062216,0.114032549,0.015965132,1.98597145,1.901953557
Sim33,surv.kaplan.ml_ranfor_rscif.tuned.compose_distr.compose_crank,5.135478538,0.606844962,0.598186135,0.549664021,0.052102561,0.334549495,0.760427734,0.466231065
Sim33,surv.kaplan.ml_ranfor_rrt.tuned.compose_distr.compose_crank,0.272705531,0.602037013,0.575621188,0.61272037,0.045737292,0.034861534,0.78737444,0.408158729
Sim33,surv.kaplan.ml_gbm_mboost_coxph.tuned.compose_distr.compose_crank,1.001369623,0.688158631,0.63083899,0.58349961,0.035814243,0.015557941,0.751236403,0.481708255
Sim33,surv.kaplan.ml_gbm_mboost_cindex.tuned.compose_distr.compose_crank,1.056607541,0.678130567,0.62333858,0.522931635,0.036579835,0.016340669,0.769130533,0.501235163
Sim33,surv.kaplan.ml_gbm_mboost_gehan.tuned.compose_distr.compose_crank,8.7136031,0.743999839,0.5923931,0.510067105,0.138691084,0.035629369,3.044302481,2.983209743
Sim33,surv.kaplan.ml_gbm_coxboost.compose_distr.compose_crank,1.006455746,0.688698292,0.63051337,0.586678565,0.035813915,0.015615997,0.751210334,0.482177035
Sim33,surv.kaplan.scale.encode.nop.ml_svm_van.tuned.compose_distr.compose_crank,Inf,0.724365652,0.581774294,0.999963045,0.364285472,0.547246691,2.856835545,2.21151688
Sim33,surv.kaplan.scale.encode.nop.ml_ann_coxtime.tuned.compose_distr.compose_crank,0.926441818,0.671075642,0.610014558,0.544745207,0.0352192,0.014673298,0.745604026,0.435863835
Sim33,surv.kaplan.scale.encode.nop.ml_ann_deephit.tuned.compose_distr.compose_crank,0.110192601,0.455138654,0.475547671,0.508601904,0.059141329,0.093170015,0.941103348,0.775695341
Sim33,surv.kaplan.scale.encode.nop.ml_ann_deepsurv.tuned.compose_distr.compose_crank,0.912657269,0.664138377,0.585922837,0.570940912,0.038067703,0.015942194,0.786028004,0.513356797
Sim33,surv.kaplan.scale.encode.nop.ml_ann_loghaz.tuned.compose_distr.compose_crank,0.116858629,0.562228918,0.532677293,0.510791659,0.096043742,0.056567363,0.833318357,0.432928241
Sim33,surv.kaplan.scale.encode.nop.ml_ann_pchaz.tuned.compose_distr.compose_crank,0.203091884,0.511529326,0.51416564,0.500001609,0.073109709,0.030844981,1.592037391,1.396569352
Sim33,surv.kaplan.scale.encode.nop.ml_ann_dnn.tuned.compose_distr.compose_crank,0.063676139,0.391172945,0.478258789,0.589968383,0.116705747,0.118149375,1.378562106,1.040719266
Sim34,surv.kaplan.class_nonpar_kaplan.compose_distr.compose_crank,0.986902763,0.5,0.5,0.25,0.021240989,0.008709727,1.104025581,0.525919489
Sim34,surv.kaplan.class_nonpar_nelson.compose_distr.compose_crank,0.949943451,0.5,0.5,0.25,0.021237193,0.008663902,1.10377272,0.529222271
Sim34,surv.kaplan.class_nonpar_akritas.compose_distr.compose_crank,0.986902763,0.5,0.5,0.25,0.021240989,0.008709727,1.104025581,0.525919492
Sim34,surv.kaplan.class_semipar_coxph.compose_distr.compose_crank,0.930126123,0.646256387,0.646824658,0.645692766,0.019401463,0.009684609,1.063879234,0.497054834
Sim34,surv.kaplan.encode.nop.class_semipar_cvglmnet.tuned.compose_distr.compose_crank,4.955681944,0.654466212,0.654390156,0.598632872,0.081592053,0.018771387,4.918454714,4.640408049
Sim34,surv.kaplan.class_semipar_penalized.tuned.compose_distr.compose_crank,0.929910702,0.651562393,0.651796937,0.596542656,0.019432022,0.009426361,1.060669535,0.487583874
Sim34,surv.kaplan.class_par_param.tuned.compose_distr.compose_crank,0.748200138,0.648917735,0.648152649,0.511970103,0.020148427,0.008872142,4.160767895,4.01177255
Sim34,surv.kaplan.class_par_flex.tuned.compose_distr.compose_crank,0.940057944,0.646780312,0.647298932,0.646424174,0.019414933,0.009662544,22.56869453,2.613849444
Sim34,surv.kaplan.ml_ranfor_rfsrc_brier.tuned.compose_distr.compose_crank,0.968852361,0.641945302,0.642162204,0.54899317,0.019735764,0.008381378,1.108016903,0.669253233
Sim34,surv.kaplan.ml_ranfor_rfsrc_logrank.tuned.compose_distr.compose_crank,0.961896127,0.643352568,0.643472195,0.554028213,0.019665332,0.00884262,1.10540881,0.674211152
Sim34,surv.kaplan.ml_ranfor_ranger_c.tuned.compose_distr.compose_crank,0.931064062,0.640610397,0.639446795,0.556684554,0.020542846,0.009781722,1.136111127,0.728704349
Sim34,surv.kaplan.ml_ranfor_rscif.tuned.compose_distr.compose_crank,3.605659383,0.644394815,0.644523263,0.576429844,0.022501908,0.137399616,1.051440593,0.468571615
Sim34,surv.kaplan.ml_ranfor_rrt.tuned.compose_distr.compose_crank,0.29630799,0.612713516,0.6101349,0.525268734,0.025851606,0.059454938,1.187178809,0.531290505
Sim34,surv.kaplan.ml_gbm_mboost_coxph.tuned.compose_distr.compose_crank,0.93571752,0.6558429,0.655638695,0.59614712,0.019814827,0.008763322,1.06719678,0.473374207
Sim34,surv.kaplan.ml_gbm_mboost_cindex.tuned.compose_distr.compose_crank,1.003126903,0.654470384,0.652821243,0.512563467,0.020868326,0.008471492,1.093392806,0.510785281
Sim34,surv.kaplan.ml_gbm_mboost_gehan.tuned.compose_distr.compose_crank,18.27626012,0.646239698,0.644767702,0.511139393,0.244096378,0.03318099,10.68791124,10.64283227
Sim34,surv.kaplan.ml_gbm_coxboost.compose_distr.compose_crank,0.934058021,0.64837712,0.648899853,0.638568819,0.019394555,0.009509162,1.060750154,0.488761823
Sim34,surv.kaplan.scale.encode.nop.ml_svm_van.tuned.compose_distr.compose_crank,Inf,0.617045522,0.614671111,0.999978542,0.349808501,0.333521469,3.387423605,2.47045099
Sim34,surv.kaplan.scale.encode.nop.ml_ann_coxtime.tuned.compose_distr.compose_crank,0.924392851,0.592761636,0.59458524,0.531257212,0.020662744,0.008544445,1.082294889,0.490642613
Sim34,surv.kaplan.scale.encode.nop.ml_ann_deephit.tuned.compose_distr.compose_crank,1.996587867,0.511073232,0.511585772,0.52700305,0.133703951,0.010024698,5.573634191,5.523838888
Sim34,surv.kaplan.scale.encode.nop.ml_ann_deepsurv.tuned.compose_distr.compose_crank,0.939402686,0.544737339,0.545454144,0.565987408,0.020945551,0.009260538,1.092597469,0.542417833
Sim34,surv.kaplan.scale.encode.nop.ml_ann_loghaz.tuned.compose_distr.compose_crank,0.217832784,0.483801931,0.480986714,0.525456011,0.08089718,0.047402527,1.212655397,0.544336703
Sim34,surv.kaplan.scale.encode.nop.ml_ann_pchaz.tuned.compose_distr.compose_crank,0.674105673,0.528518379,0.528720558,0.521872103,0.032870237,0.011068519,1.202694839,0.555189194
Sim34,surv.kaplan.scale.encode.nop.ml_ann_dnn.tuned.compose_distr.compose_crank,0.150294385,0.474694788,0.474031657,0.514442801,0.164488213,0.062840675,1.868354395,1.619125369
Sim35,surv.kaplan.class_nonpar_kaplan.compose_distr.compose_crank,0.973475109,0.5,0.5,0.25,0.022933677,0.01067174,1.194352042,0.565259668
Sim35,surv.kaplan.class_nonpar_nelson.compose_distr.compose_crank,0.933444262,0.5,0.5,0.25,0.022925462,0.010619346,1.194046314,0.571515706
Sim35,surv.kaplan.class_nonpar_akritas.compose_distr.compose_crank,0.973475109,0.5,0.5,0.25,0.022933677,0.01067174,1.194352042,0.565259666
Sim35,surv.kaplan.class_semipar_coxph.compose_distr.compose_crank,0.943348427,0.662017763,0.663469434,0.629161894,0.020838063,0.010359135,1.158060185,0.511290779
Sim35,surv.kaplan.encode.nop.class_semipar_cvglmnet.tuned.compose_distr.compose_crank,2.252095511,0.674287796,0.6685974,0.549343109,0.031642718,0.013417305,1.978349447,1.773215568
Sim35,surv.kaplan.class_semipar_penalized.tuned.compose_distr.compose_crank,0.943683208,0.66970396,0.668122113,0.590078771,0.02099882,0.010113505,1.159457729,0.509600056
Sim35,surv.kaplan.class_par_param.tuned.compose_distr.compose_crank,0.72820111,0.675995469,0.669073462,0.510929823,0.021562041,0.009875377,4.20031074,4.027051224
Sim35,surv.kaplan.class_par_flex.tuned.compose_distr.compose_crank,0.942570298,0.661242962,0.662249029,0.630600929,0.020840548,0.01035815,1.26198169,0.547557148
Sim35,surv.kaplan.ml_ranfor_rfsrc_brier.tuned.compose_distr.compose_crank,1.769927428,0.61076194,0.59635216,0.615559161,0.088575052,0.010209254,4.813398823,4.747039235
Sim35,surv.kaplan.ml_ranfor_rfsrc_logrank.tuned.compose_distr.compose_crank,1.81305729,0.630367935,0.617039382,0.636523128,0.10262307,0.010956917,5.265550195,5.198012447
Sim35,surv.kaplan.ml_ranfor_ranger_c.tuned.compose_distr.compose_crank,0.950766892,0.654486537,0.645303071,0.566721022,0.023292058,0.010322961,1.377063431,1.043867902
Sim35,surv.kaplan.ml_ranfor_rscif.tuned.compose_distr.compose_crank,8.210660676,0.652850091,0.651279747,0.58355701,0.028535759,0.227176277,1.15950495,0.507346281
Sim35,surv.kaplan.ml_ranfor_rrt.tuned.compose_distr.compose_crank,0.323145906,0.636036515,0.630818903,0.554938436,0.02781161,0.024498926,1.275432199,0.556830205
Sim35,surv.kaplan.ml_gbm_mboost_coxph.tuned.compose_distr.compose_crank,0.936694885,0.680483222,0.670682967,0.517107606,0.022411598,0.010232716,1.180324483,0.539655545
Sim35,surv.kaplan.ml_gbm_mboost_cindex.tuned.compose_distr.compose_crank,1.008942791,0.680483222,0.670682967,0.529604971,0.02216346,0.010142326,1.175348572,0.536598171
Sim35,surv.kaplan.ml_gbm_mboost_gehan.tuned.compose_distr.compose_crank,18.03079719,0.680322051,0.669102013,0.508982062,0.245313578,0.034211793,10.87326536,10.82389866
Sim35,surv.kaplan.ml_gbm_coxboost.compose_distr.compose_crank,0.945716242,0.66481328,0.665319562,0.612963915,0.020979612,0.010197665,1.155509317,0.503133907
Sim35,surv.kaplan.scale.encode.nop.ml_svm_van.tuned.compose_distr.compose_crank,26.98565642,0.521279633,0.518891871,0.444765627,0.282767675,0.038743126,11.94734671,11.89806553
Sim35,surv.kaplan.scale.encode.nop.ml_ann_coxtime.tuned.compose_distr.compose_crank,0.937367591,0.614084363,0.618108988,0.55783391,0.021901085,0.010536633,1.177065678,0.527138151
Sim35,surv.kaplan.scale.encode.nop.ml_ann_deephit.tuned.compose_distr.compose_crank,1.384161517,0.48915872,0.490926117,0.493540198,0.127872031,0.013759067,5.451674109,5.393733213
Sim35,surv.kaplan.scale.encode.nop.ml_ann_deepsurv.tuned.compose_distr.compose_crank,0.911340865,0.602375269,0.600567997,0.569247603,0.022250035,0.010645058,1.179528241,0.543175917
Sim35,surv.kaplan.scale.encode.nop.ml_ann_loghaz.tuned.compose_distr.compose_crank,0.324950447,0.538542569,0.54059273,0.506565869,0.092982983,0.026224339,1.420900973,0.776709989
Sim35,surv.kaplan.scale.encode.nop.ml_ann_pchaz.tuned.compose_distr.compose_crank,0.457485938,0.572163522,0.570741415,0.53821516,0.036371765,0.020093026,1.333185924,0.654679977
Sim35,surv.kaplan.scale.encode.nop.ml_ann_dnn.tuned.compose_distr.compose_crank,0.245948126,0.514300048,0.509040892,0.84289813,0.324901456,0.074428449,8.761163404,6.679835684
Sim36,surv.kaplan.class_nonpar_kaplan.compose_distr.compose_crank,0.989402052,0.5,0.5,0.25,0.022536095,0.011265285,1.266315886,0.538109527
Sim36,surv.kaplan.class_nonpar_nelson.compose_distr.compose_crank,0.980313734,0.5,0.5,0.25,0.022510716,0.011231514,1.266476853,0.547102562
Sim36,surv.kaplan.class_nonpar_akritas.compose_distr.compose_crank,0.989402052,0.5,0.5,0.25,0.022536095,0.011265285,1.266315886,0.538109527
Sim36,surv.kaplan.class_semipar_coxph.compose_distr.compose_crank,0.955786193,0.659972668,0.655663252,0.621328473,0.020903465,0.010694482,1.237193076,0.492551843
Sim36,surv.kaplan.encode.nop.class_semipar_cvglmnet.tuned.compose_distr.compose_crank,1.420518087,0.690085173,0.664854228,0.516244471,0.02264037,0.01191735,1.288638061,0.724866902
Sim36,surv.kaplan.class_semipar_penalized.tuned.compose_distr.compose_crank,0.956279565,0.682052374,0.659151316,0.565332651,0.02122352,0.010401714,1.237052016,0.497654432
Sim36,surv.kaplan.class_par_param.tuned.compose_distr.compose_crank,0.691366027,0.660014749,0.629347384,0.509863794,0.022048387,0.010771406,4.158649926,3.961163433
Sim36,surv.kaplan.class_par_flex.tuned.compose_distr.compose_crank,0.904493371,0.659089446,0.654704511,0.624779165,0.020924617,0.01078067,1.24209867,0.492537394
Sim36,surv.kaplan.ml_ranfor_rfsrc_brier.tuned.compose_distr.compose_crank,1.151485579,0.580065191,0.580587745,0.547285557,0.028915521,0.010818803,1.574102219,1.231624953
Sim36,surv.kaplan.ml_ranfor_rfsrc_logrank.tuned.compose_distr.compose_crank,1.045951049,0.628072739,0.623167157,0.548643708,0.024881688,0.010650837,1.411841044,0.987120409
Sim36,surv.kaplan.ml_ranfor_ranger_c.tuned.compose_distr.compose_crank,1.825649821,0.634381235,0.629101515,0.534221411,0.068024384,0.011596957,2.788338247,2.652206411
Sim36,surv.kaplan.ml_ranfor_rscif.tuned.compose_distr.compose_crank,22.09347558,0.61961937,0.609049797,0.56778717,0.037767758,0.377551718,1.254846355,0.52117761
Sim36,surv.kaplan.ml_ranfor_rrt.tuned.compose_distr.compose_crank,0.320835073,0.651245952,0.631580114,0.515233934,0.026924095,0.021273439,1.318988478,0.500355953
Sim36,surv.kaplan.ml_gbm_mboost_coxph.tuned.compose_distr.compose_crank,0.964433357,0.690085173,0.664854228,0.5337466,0.021816299,0.0106566,1.248183889,0.505661147
Sim36,surv.kaplan.ml_gbm_mboost_cindex.tuned.compose_distr.compose_crank,1.013469809,0.690085173,0.664854228,0.525531709,0.021899846,0.010778386,1.250147219,0.515910524
Sim36,surv.kaplan.ml_gbm_mboost_gehan.tuned.compose_distr.compose_crank,10.85090472,0.66493535,0.615361333,0.507089198,0.108408506,0.027530203,4.871697146,4.817625165
Sim36,surv.kaplan.ml_gbm_coxboost.compose_distr.compose_crank,0.968439583,0.682620108,0.66493088,0.582396388,0.021216528,0.010447264,1.23521567,0.489303685
Sim36,surv.kaplan.scale.encode.nop.ml_svm_van.tuned.compose_distr.compose_crank,33483858200,0.587214828,0.584976912,0.999816775,0.184863453,0.406411267,3.921885816,2.836226542
Sim36,surv.kaplan.scale.encode.nop.ml_ann_coxtime.tuned.compose_distr.compose_crank,0.938648932,0.515108824,0.529411197,0.529268742,0.022565033,0.011331708,1.275908309,0.550255934
Sim36,surv.kaplan.scale.encode.nop.ml_ann_deephit.tuned.compose_distr.compose_crank,0.344025195,0.572284698,0.535595238,0.503852487,0.050931896,0.020705324,1.298382336,0.4817219
Sim36,surv.kaplan.scale.encode.nop.ml_ann_deepsurv.tuned.compose_distr.compose_crank,0.943701431,0.557585955,0.559021056,0.579579651,0.023097171,0.011687063,1.319068665,0.590373039
Sim36,surv.kaplan.scale.encode.nop.ml_ann_loghaz.tuned.compose_distr.compose_crank,0.169732805,0.510619283,0.517187655,0.488860935,0.089517106,0.038900148,1.866878062,1.372056548
Sim36,surv.kaplan.scale.encode.nop.ml_ann_pchaz.tuned.compose_distr.compose_crank,0.322512804,0.528945446,0.502105772,0.538264334,0.045657308,0.02227133,1.521186366,0.835632244
Sim36,surv.kaplan.scale.encode.nop.ml_ann_dnn.tuned.compose_distr.compose_crank,0.338296824,0.557018161,0.576713502,0.801787496,0.103217266,0.024588061,2.823420094,2.368620806
